频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率.1,帧率,音频,ffprobe探测时间,实际检测次数,有效检测率,首次出现时间,当前动态评分,当前检测置信度,长 GOP 预判,轮播预判,总采样次数,有效采样次数,动态样本次数,历史动态评分,历史置信度,主 phash,主 phash 出现次数,重复指数,时间跨度覆盖度,phash 集中度,锚点一致率,最大连续重复长度,单天最大连续重复,轮播源评分,轮播源等级,静态源评分,静态源等级,是否夜间停播
Stingray DJAZZ (1080p),https://lotus.stingray.com/manifest/djazz-djaads-montreal/samsungtvplus/master.m3u8,StingrayDJAZZ.ca@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Stingray_Djazz.png/512px-Stingray_Djazz.png,Music,256x144,iptv-org-all.txt,1014,200,成功,h264,256x144,29.97002997002997,有音频,1.03,14,1.0,2601162217-hash-merge,19.999999999999996,6,1,0,14,14,14,0.0,14,9796b1cb09f39492,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,24.6,动态源,0
RetroCrush (1080p),https://cineverse.g-mana.live/media/ac7cff3c-5bc3-4745-ac4d-56aadb586d00/profile/1/profileManifest.m3u8,RetroCrush.us@SD,,,,https://i.imgur.com/M40b4YI.png,Animation;Classic,640x360,iptv-org-all.txt,1483,200,成功,h264,640x360,29.97002997002997,有音频,4.121,14,1.0,2601162217-hash-merge,19.999999999999996,6,0,0,14,14,14,0.0,14,e542c7ad5aa50ac7,1,0.0714,0.0714,0.2143,0.0714,0.0714,1.0,13.9286,无轮播特征,24.6,动态源,0
SQCS Canal 4 (1080p),https://video0.rogohosting.com:19360/4982/4982.m3u8,SQCSCanal4.mx@SD,,,,https://i.imgur.com/qnx8nBP.png,Undefined,1920x1080,iptv-org-all.txt,881,200,成功,h264,1920x1080,30.0,有音频,1.661,14,1.0,2601162217-hash-merge,0.0,6,0,0,14,14,14,0.0,14,c827238e8ed927f8,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
Sheffield Live TV (360p) [Not 24/7],http://tv.sheffieldlive.org/hls/main.m3u8,SheffieldLiveTV.uk@SD,,,,https://i.imgur.com/p0QzCFs.png,Undefined,640x360,iptv-org-all.txt,495,200,成功,h264,640x360,25.0,有音频,1.466,14,1.0,2601162217-hash-merge,46.666666666666664,6,1,0,14,14,5,64.28571428571428,14,0000000000000000,2,0.1429,0.1429,0.2857,0.6429,0.1429,1.0,30.7143,轻微轮播特征,50.1857,疑似静态源,0
RMTV (288p),https://transcoder1.bitcare.eu/streaming/rimextv/rmtv.m3u8,RMTV.bg@SD,,,,https://rmtv.bg/img/logo.png,Undefined,360x288,iptv-org-all.txt,924,200,成功,h264,360x288,25.0,有音频,3.349,14,1.0,2601162217-hash-merge,6.666666666666665,6,0,0,14,14,11,21.42857142857143,14,cc423e3cb1e24e1f,3,0.2143,0.6429,0.3571,0.2143,0.0714,1.0,31.0714,轻微轮播特征,27.1286,疑似动态源,0
SKWAD (1080p),https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=71,SkwadPlay.us@SD,,,,https://i.imgur.com/cP56PrG.png,Kids,1280x720,iptv-org-all.txt,293,200,成功,h264,1280x720,30.0,有音频,3.545,14,1.0,2601162217-hash-merge,26.66666666666667,6,1,0,14,14,14,0.0,14,b4ba346225a48dfd,1,0.0714,0.0714,0.2143,0.0714,0.0714,1.0,13.9286,无轮播特征,26.8,疑似动态源,0
RTV Pendimi (720p),https://www.rtvpendimi.com:19360/tvpendimi/tvpendimi.m3u8,RTVPendimi.ch@SD,,,,https://i.ibb.co/tD48GMD/RTV-Pendimi.png,Religious,1280x720,iptv-org-all.txt,1763,200,成功,h264,1280x720,25.0,有音频,4.325,14,1.0,2601162217-hash-merge,6.666666666666665,6,0,0,14,14,14,0.0,14,9ef30e3c7cb8a045,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,20.2,动态源,0
Señal España (XHUNES-TDT) (720p),https://tv91.hostingnuclear.com:19360/xhunestv/xhunestv.m3u8,XHUNESTDT.mx@SD,,,,https://i.imgur.com/LbZkdca.png,Education,856x480,iptv-org-all.txt,825,200,成功,h264,856x480,29.97002997002997,有音频,1.296,14,0.8571428571428571,2601162217-hash-merge,26.66666666666667,6,1,0,14,12,10,16.666666666666657,12,0000000000000000,2,0.1429,0.1429,0.2857,0.1667,0.1429,1.0,21.1905,无轮播特征,32.6333,疑似动态源,0
Stereo 5 TV (720p),https://stream1.aswifi.it/stereo5/live/index.m3u8,Stereo5TV.it@SD,,,,https://i.imgur.com/sCDcYFW.png,Undefined,1280x720,iptv-org-all.txt,2203,200,成功,h264,1280x720,25.0,有音频,4.644,14,0.9285714285714286,2601162217-hash-merge,0.0,6,0,0,14,13,13,0.0,13,f3a69959428736b2,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
SIC Alta Definição (1080p),https://production-fast-sic.content.okast.tv/fa2e8c4385712f9aa54bbe52b1bd9b6b/channels/d9070446-8448-455e-8075-773b1ba12562/fc831b20-f252-4e7d-8cc5-2d05f4d43c1c/media_.m3u8,SICAltaDefinicao.pt@SD,,,,https://i.imgur.com/VdPwyQv.png,Undefined,640x360,iptv-org-all.txt,1230,200,成功,h264,640x360,29.97002997002997,有音频,2.899,14,1.0,2601162217-hash-merge,19.999999999999996,6,0,0,14,14,14,0.0,14,fed2812f862d942e,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,24.6,动态源,0
Shabab FM (720p) [Not 24/7],https://streaming.zaytonatube.com:8081/ShababFM/shabab/index.m3u8,ShababFM.ps@SD,,,,https://i.imgur.com/4Cyz4Bn.png,Undefined,1920x1080,iptv-org-all.txt,966,200,成功,h264,1920x1080,30.0,有音频,4.609,14,0.8571428571428571,2601162217-hash-merge,13.33333333333333,6,0,0,14,12,11,8.333333333333343,12,dfe9688764567288,1,0.0714,0.0714,0.2143,0.0833,0.0714,1.0,14.1667,无轮播特征,24.3167,动态源,0
Salvación TV (720p),https://stream.eleden.com/livesalvatv/ngrp:livesalvatv_all/playlist.m3u8,SalvacionTV.pr@SD,,,,https://i.imgur.com/6HOViG9.png,Religious,426x240,iptv-org-all.txt,983,200,成功,h264,426x240,30.0,有音频,2.666,14,1.0,2601162217-hash-merge,19.999999999999996,6,0,0,14,14,13,7.142857142857139,14,c9f73689b03d26e0,1,0.0714,0.0714,0.2143,0.0714,0.0714,1.0,13.9286,无轮播特征,26.2429,疑似动态源,0
SolTV (720p),https://stream.solmediaeg.com/soltv/soltv.m3u8,SolTV.gq@SD,,,,https://i.imgur.com/TJHk6Va.png,Entertainment,1280x720,iptv-org-all.txt,1554,200,成功,h264,1280x720,29.97002997002997,有音频,2.592,14,1.0,2601162217-hash-merge,6.666666666666665,6,0,0,14,14,14,0.0,14,ed668473ea0cf258,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,20.2,动态源,0
Stockton GovTV (Stockton CA) (720p),https://cdn3.wowza.com/5/dk84U1p2UUdoMGxT/stockton/G0044_008/playlist.m3u8,StocktonGovTV.us@SD,,,,https://i.imgur.com/Ko4m4iw.png,Legislative,1280x720,iptv-org-all.txt,143,200,成功,h264,1280x720,25.0,有音频,0.612,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,10,28.57142857142857,14,f1f10e4ae626a479,1,0.0714,0.0714,0.2143,0.5714,0.0714,1.0,23.9286,无轮播特征,57.5714,疑似静态源,0
rbb Fernsehen,https://dash2.antik.sk/live/test_rbb_tizen/playlist.m3u8,rbbFernsehen.de@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Rbb_Fernsehen_Logo_2017.08.svg/512px-Rbb_Fernsehen_Logo_2017.08.svg.png,Undefined,1280x720,iptv-org-all.txt,171,200,成功,h264,1280x720,50.0,有音频,2.382,14,1.0,2601162217-hash-merge,46.666666666666664,6,1,0,14,14,14,0.0,14,90c9a54a3b7c3fc4,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,33.4,疑似动态源,0
Sony Sports Ten 3 (576p),http://103.253.18.58:8000/play/a00b,SonySportsTen3.in@SD,,,,,Undefined,,iptv-org-all.txt,1270,200,成功,h264,,,有音频,13.556,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
RTV Riobamba (720p) [Not 24/7],https://sv72.ecuaradiotv.net/rtvhd/live/manifest.m3u8,RTV.ec@SD,,,,https://i.imgur.com/DzxGHRZ.png,General,1280x720,iptv-org-all.txt,652,200,成功,h264,1280x720,29.97002997002997,有音频,2.647,14,1.0,2601162217-hash-merge,40.0,6,1,0,14,14,6,57.142857142857146,14,a3669c9931396667,4,0.2857,0.5,0.5,0.6429,0.2143,1.0,44.2857,轻微轮播特征,49.3429,疑似动态源,0
Sport Fishing TV,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/eea68b79-bfe2-451e-a227-d637a5b9548a/manifest.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,450,200,成功,h264,1920x1080,25.0,有音频,5.01,14,1.0,2601162217-hash-merge,13.33333333333333,6,0,0,14,14,14,0.0,14,ebbbe1c10878d287,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,22.4,动态源,0
Stingray Pop Adult (1080p),https://lotus.stingray.com/manifest/ose-104ads-montreal/samsungtvplus/master.m3u8,StingrayPopAdult.ca@SD,,,,https://i.imgur.com/H2ugC9L.png,Music,1920x1080,iptv-org-all.txt,92,200,成功,h264,1920x1080,29.97002997002997,有音频,0.886,14,1.0,2601162217-hash-merge,46.666666666666664,6,1,0,14,14,9,35.71428571428571,14,8b2d3326b4cc49db,1,0.0714,0.0714,0.2143,0.4286,0.0714,1.0,21.0714,无轮播特征,41.6143,疑似动态源,0
South Park: Stan Collection,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/646b1438e94c3800082a8cff/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc863d78-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b5cdff11-5975-43e0-bd1f-e66ef910dc26,,,,,,Undefined,640x360,iptv-org-all.txt,106,200,成功,h264,640x360,30.0,有音频,3.22,14,1.0,2601162217-hash-merge,66.66666666666667,6,1,0,14,14,14,0.0,14,cdc36763d91a303c,2,0.1429,0.5,0.2857,0.0714,0.0714,1.0,23.2143,无轮播特征,41.0,疑似动态源,0
Real Disaster Channel [Geo-blocked],https://linear-475.frequency.stream/dist/glewedtv/475/hls/master/playlist.m3u8,,,,,,Undefined,256x144,iptv-org-all.txt,24,200,成功,h264,256x144,29.97002997002997,有音频,0.957,14,1.0,2601162217-hash-merge,40.0,6,0,0,14,14,14,0.0,14,c98df61612d6c6b2,1,0.0714,0.0714,0.2143,0.1429,0.0714,1.0,15.3571,无轮播特征,31.2,疑似动态源,0
Star Trek: Deep Space Nine,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65a67d200c7ff50008cb131a/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b210d34-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=35795be0-a9bf-4b10-b542-2134b369c86c,,,,,,Undefined,426x240,iptv-org-all.txt,329,200,成功,h264,426x240,30.0,有音频,3.666,14,1.0,2601162217-hash-merge,0.0,6,0,0,14,14,14,0.0,14,99e4ac512593b5ad,3,0.2143,0.9286,0.3571,0.0,0.0714,1.0,31.0714,轻微轮播特征,20.0,动态源,0
RPL TV Woerden (720p),https://d1893oi5c6e5u0.cloudfront.net/nlpo/clr-nlpo/rpltvwoerden/index.m3u8,RPLWoerden.nl@SD,,,,https://i.imgur.com/UdYMXWQ.png,General,1280x720,iptv-org-all.txt,807,200,成功,h264,1280x720,25.0,有音频,11.61,14,1.0,2601162217-hash-merge,40.0,6,1,0,14,14,14,0.0,14,81073f3b3b647a64,3,0.2143,1.0,0.4286,0.0,0.0714,1.0,33.2143,轻微轮播特征,33.2,疑似动态源,0
SCVTV (Santa Clarita CA) (1080p),https://reflect-scvtv.cablecast.tv/live-2/live/live.m3u8,SCVTV.us@SD,,,,https://i.imgur.com/qEsZbZz.png,General,1920x1080,iptv-org-all.txt,1267,200,成功,h264,1920x1080,30.0,有音频,1.587,14,1.0,2601162217-hash-merge,19.999999999999996,6,0,0,14,14,14,0.0,14,8a31bd629d399566,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,24.6,动态源,0
Rararadio (720p),https://58c04fb1d143f.streamlock.net/rararadio/rararadio/playlist.m3u8,Rararadio.nl@SD,,,,https://i.imgur.com/vTpfxUG.png,Music,1920x1080,iptv-org-all.txt,1698,200,成功,h264,1920x1080,30.0,有音频,5.544,14,1.0,2601162217-hash-merge,6.666666666666665,6,0,0,14,14,11,21.42857142857143,14,86a7c6c7c1397872,2,0.1429,0.1429,0.2857,0.2143,0.1429,1.0,22.1429,无轮播特征,27.1286,疑似动态源,0
RSI La 1 (720p),https://viamotionhsi.netplus.ch/live/eds/rsila1hd/browser-HLS8/rsila1hd.m3u8,RSILa1.ch@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/RSI_La_1_2012.svg/512px-RSI_La_1_2012.svg.png,Undefined,1920x1080,iptv-org-all.txt,334,200,成功,h264,1920x1080,50.0,有音频,17.547,14,0.14285714285714285,2601162217-hash-merge,100.0,0,0,0,14,2,2,0.0,2,f175b39146463939,1,0.0714,0.0714,0.1429,0.0,0.0714,1.0,11.4286,无轮播特征,51.0,疑似静态源,0
Stingray Holiday Hits (1080p),https://lotus.stingray.com/manifest/ose-155ads-montreal/samsungtvplus/master.m3u8,StingrayHolidayHits.ca@SD,,,,https://i.imgur.com/4xVVKH8.png,Music,1920x1080,iptv-org-all.txt,83,200,成功,h264,1920x1080,29.97002997002997,有音频,1.079,14,1.0,2601162217-hash-merge,66.66666666666667,6,1,0,14,14,10,28.57142857142857,14,9991c36366a92fc3,1,0.0714,0.0714,0.2143,0.7143,0.0714,1.0,26.7857,轻微轮播特征,46.5714,疑似动态源,0
South Park: Kenny Collection,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/646b1404ee6a2f00082b5d66/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc863d74-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=30a1ea27-517a-4e3e-a448-c174b0344939,,,,,,Undefined,426x240,iptv-org-all.txt,88,200,成功,h264,426x240,30.0,有音频,3.485,14,1.0,2601162217-hash-merge,13.33333333333333,6,0,0,14,14,14,0.0,14,ec5bc3ecb8a41235,1,0.0714,0.0714,0.2143,0.0714,0.0714,1.0,13.9286,无轮播特征,22.4,动态源,0
RasoulallahTv (1080p),https://avr.host247.net/live/rasoulallahtv/playlist.m3u8,RasoulallahTv.ir@HD,,,,https://i.imgur.com/Jh5ADee.png,Religious,1280x720,iptv-org-all.txt,773,200,成功,h264,1280x720,25.0,有音频,2.203,14,1.0,2601162217-hash-merge,40.0,6,1,0,14,14,14,0.0,14,9b4d9c62e452c576,1,0.0714,0.0714,0.2143,0.2143,0.0714,1.0,16.7857,无轮播特征,31.2,疑似动态源,0
South Park En Français,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62bdb919d36cbd0007e6ab8a/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c0254-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=3779233e-781d-466c-a70d-0dbdb22e3f67,,,,,,Undefined,426x240,iptv-org-all.txt,102,200,成功,h264,426x240,30.0,有音频,3.769,14,1.0,2601162217-hash-merge,40.0,6,1,0,14,14,14,0.0,14,cdc36763d91a303c,2,0.1429,0.2857,0.2857,0.1429,0.0714,1.0,21.4286,无轮播特征,32.2,疑似动态源,0
Real Disaster Channel,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64d2b6bf9b414d0008187d83/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2b6279-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=680bfa6f-fbaa-49ab-867d-ef3940cbe992,,,,,,Undefined,426x240,iptv-org-all.txt,477,200,成功,h264,426x240,30.0,有音频,3.86,14,0.9285714285714286,2601162217-hash-merge,6.666666666666665,6,0,0,14,13,13,0.0,13,e3446b460b0f3f99,3,0.2143,0.3571,0.3571,0.0769,0.1429,1.0,25.467,轻微轮播特征,23.2,动态源,0
RTI 2 (1080p) [Not 24/7],http://69.64.57.208:8080/rti2/playlist.m3u8,RTI2.ci@SD,,,,https://i.imgur.com/73ueXrp.png,General,1280x720,iptv-org-all.txt,87,200,成功,h264,1280x720,50.0,有音频,0.976,14,0.9285714285714286,2601162217-hash-merge,40.0,6,1,0,14,13,11,15.384615384615387,13,fdad25ad01de025a,2,0.1429,0.3571,0.2857,0.1538,0.0714,1.0,22.7198,无轮播特征,35.7385,疑似动态源,0
Shams TV (1080p),https://stream.shams.tv/hls/stream.m3u8,ShamsTV.iq@SD,,,,https://i.postimg.cc/PJdsTyx8/shamstv.png,News,1920x1080,iptv-org-all.txt,510,200,成功,h264,1920x1080,24.0,有音频,3.326,14,0.8571428571428571,2601162217-hash-merge,6.666666666666665,6,0,0,14,12,12,0.0,12,cf107fc8975a2c91,1,0.0714,0.0714,0.2143,0.0833,0.0714,1.0,14.1667,无轮播特征,20.2,动态源,0
SperantaTV (1080p),https://jstre.am/live/jsl:2gNjpghXRLE.m3u8,SperantaTV.ro@SD,,,,https://i.imgur.com/KUyqQCX.png,Religious,640x360,iptv-org-all.txt,3532,200,成功,h264,640x360,30.0,有音频,5.143,14,1.0,2601162217-hash-merge,0.0,6,0,0,14,14,14,0.0,14,c59097c721cfeb18,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
Spirit TV (720p) [Not 24/7],https://cdnlive.myspirit.tv/LS-ATL-43240-2/index.m3u8,SpiritTV.us@SD,,,,https://i.imgur.com/yCp6vXz.png,Music;Religious,1280x720,iptv-org-all.txt,1218,200,成功,h264,1280x720,30.0,有音频,1.183,14,1.0,2601162217-hash-merge,46.666666666666664,6,1,0,14,14,13,7.142857142857139,14,94854b73734b135b,1,0.0714,0.0714,0.2143,0.2857,0.0714,1.0,18.2143,无轮播特征,35.0429,疑似动态源,0
Sportdigital FUSSBALL HD (1080p),https://d162h6qqsk8wvl.cloudfront.net/8c880c40-991d-4253-aae9-754f1ed050ce/manifest.m3u8,SportdigitalFUSSBALL.de@HD,,,,https://i.imgur.com/NDbWxqF.png,Sports,426x240,iptv-org-all.txt,1361,200,成功,h264,426x240,50.0,有音频,5.769,14,0.0,2601162217-hash-merge,100.0,0,0,0,14,0,0,100.0,0,,0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,轻微轮播特征,86.0,静态源,0
Saudi Thaqafiya TV (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-thaqafeyyah/28c0d2a20dbf1dc049ce15d3973f494b/index.m3u8,SaudiThaqafiyaTV.sa@SD,,,,https://shahid.mbc.net/mediaObject/55f69983-5b4b-47c7-9c25-06ed5ad860a4?height=auto&width=512&croppingPoint=&version=1&type=jpeg,Culture,1280x720,iptv-org-all.txt,883,200,成功,h264,1280x720,25.0,有音频,19.794,14,0.35714285714285715,2601162217-hash-merge,100.0,0,0,0,14,5,5,0.0,5,d1676d8c1ae463f0,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,51.0,疑似静态源,0
RTL Télé Lëtzebuerg (1080p),https://live-edge.rtl.lu/channel1/smil:channel1/playlist.m3u8,RTLTeleLetzebuerg.lu@SD,,,,https://i.imgur.com/fkW5Gbl.png,General,640x360,iptv-org-all.txt,461,200,成功,h264,640x360,25.0,有音频,3.372,14,1.0,2601162217-hash-merge,13.33333333333333,6,0,0,14,14,14,0.0,14,ea8395b4913a36cb,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,22.4,动态源,0
RTV AS (576p),https://srv1.adriatelekom.com/TVAS/index.m3u8,TVAS.rs@SD,,,,https://i.imgur.com/LIUtEgD.png,Undefined,900x720,iptv-org-all.txt,1211,200,成功,h264,900x720,25.0,有音频,3.204,14,1.0,2601162217-hash-merge,26.66666666666667,6,1,0,14,14,14,0.0,14,c3f61cdc73aa8491,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,26.8,疑似动态源,0
Roya TV (1080p) [Not 24/7],https://royatv-live.daioncdn.net/royatv/royatv.m3u8,RoyaTV.jo@SD,,,,https://i.imgur.com/WX80rty.png,General,1920x1080,iptv-org-all.txt,1348,200,成功,h264,1920x1080,25.0,有音频,9.894,14,1.0,2601162217-hash-merge,0.0,6,0,0,14,14,14,0.0,14,c1c5627a9eb48778,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,18.0,动态源,0
Sony One Series Thriller (1080p),https://483a1e90c18641c9a6d27becd41ad892.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-821-FR-SONYONESRIESTHRILLER-LG_FR/playlist.m3u8,SonyOneSeriesThriller.fr@HD,,,,https://i.imgur.com/RVS8LDj.png,Series,384x216,iptv-org-all.txt,497,200,成功,h264,384x216,29.97002997002997,有音频,1.609,14,1.0,2601162217-hash-merge,26.66666666666667,6,0,0,14,14,14,0.0,14,dce9e3c19c986163,2,0.1429,0.5,0.2857,0.0,0.0714,1.0,21.7857,无轮播特征,27.8,疑似动态源,0
Record,https://viamotionhsi.netplus.ch/live/eds/rederecordinternacional/browser-HLS8/rederecordinternacional.m3u8,Record.br@SD,,,,https://i.imgur.com/sz9gTTr.png,General,1280x720,iptv-org-all.txt,341,200,成功,h264,1280x720,50.0,有音频,11.975,14,0.7857142857142857,2601162217-hash-merge,100.0,0,0,0,14,11,11,0.0,11,f8e447d807f299a1,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,51.0,疑似静态源,0
Shekinah TV (1080p),https://livetv.timeiptv.in/ShekinahNewsIndia/955ad3298db330b5ee880c2c9e6f23a0.sdp/chunks.m3u8,ShekinahTV.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/Shekinah.png,Undefined,1920x1080,iptv-org-all.txt,427,200,成功,h264,1920x1080,30.0,有音频,2.856,14,0.7142857142857143,2601162217-hash-merge,46.666666666666664,6,1,0,14,10,9,10.0,10,99b16e9c314733e4,1,0.0714,0.0714,0.2143,0.2,0.0714,1.0,16.5,无轮播特征,35.7,疑似动态源,0
Sleutelstad TV (720p),https://samson.streamerr.co:8081/sleutelstad/index.m3u8,SleutelstadTV.nl@SD,,,,https://i.imgur.com/ljVGMWV.png,General,1280x720,iptv-org-all.txt,698,200,成功,h264,1280x720,25.0,有音频,4.335,14,1.0,2601162217-hash-merge,13.33333333333333,6,0,0,14,14,14,0.0,14,cc6e936e89a56c91,1,0.0714,0.0714,0.2143,0.0714,0.0714,1.0,13.9286,无轮播特征,22.4,动态源,0
Skai TV (720p),http://skai-live-back.siliconweb.com/media/cambria4/index.m3u8,SkaiTV.gr@SD,,,,https://i.imgur.com/mrKRFnf.png,General,1024x576,iptv-org-all.txt,816,200,成功,h264,1024x576,25.0,有音频,5.471,14,1.0,2601162217-hash-merge,19.999999999999996,6,0,0,14,14,14,0.0,14,afc6d83938da24a5,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,24.6,动态源,0
Stingray Remember the 80s (1080p),https://lotus.stingray.com/manifest/ose-128ads-montreal/samsungtvplus/master.m3u8,StingrayEverything80s.ca@SD,,,,https://i.imgur.com/6E3wYrb.png,Music,1920x1080,iptv-org-all.txt,84,200,成功,h264,1920x1080,29.97002997002997,有音频,0.694,14,1.0,2601162217-hash-merge,100.0,6,1,1,14,14,8,42.85714285714286,14,8d8fce2d32ca2764,1,0.0714,0.0714,0.2143,0.6429,0.0714,1.0,25.3571,轻微轮播特征,60.8571,疑似静态源,0
SIC Replay (1080p),https://production-fast-sic.content.okast.tv/fa2e8c4385712f9a7dce4ff2dcebac2e/channels/d9070446-8448-455e-8075-773b1ba12562/d47eae0f-ad77-414a-9a1d-2a6628ba18c3/media_.m3u8,SICReplay.pt@SD,,,,https://i.imgur.com/fj84mXz.png,Undefined,640x360,iptv-org-all.txt,986,200,成功,h264,640x360,29.97002997002997,有音频,2.604,14,1.0,2601162217-hash-merge,13.33333333333333,6,0,0,14,14,14,0.0,14,eab3acdc12f481a9,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,22.4,动态源,0
RTSH Shqip (1080p),http://178.33.11.6:8696/live/rtshshqip/playlist.m3u8,RTSHShqip.al@SD,,,,https://i.postimg.cc/nrrjR4Jq/rtshshqip.png,Movies,720x576,iptv-org-all.txt,679,200,成功,h264,720x576,25.0,有音频,1.678,14,1.0,2601162217-hash-merge,46.666666666666664,6,0,0,14,14,14,0.0,14,a5d26ba7da892513,1,0.0714,0.0714,0.2143,0.3571,0.0714,1.0,19.6429,无轮播特征,33.4,疑似动态源,0
Retro Music Television (360p),https://stream.mediawork.cz/retrotv/retrotvHQ1/playlist.m3u8,RetroMusicTV.cz@SD,,,,https://i.postimg.cc/brTSd8nT/retromusictv.png,Music,1024x576,iptv-org-all.txt,1776,200,成功,h264,1024x576,25.0,有音频,5.241,14,1.0,2601162217-hash-merge,13.33333333333333,6,0,0,14,14,14,0.0,14,ac43b338585c3bb3,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,22.4,动态源,0
Silverbird News 24 (576p),https://viewmedia7219.bozztv.com/wmedia/viewmedia100/web_029/Stream/playlist.m3u8,SilverbirdNews24.ng@SD,,,,https://i.imgur.com/9jcV9oG.png,News,426x240,iptv-org-all.txt,825,200,成功,h264,426x240,25.0,有音频,5.42,14,0.9285714285714286,2601162217-hash-merge,66.66666666666667,6,1,0,14,13,13,0.0,13,94c6793a366963c9,8,0.5714,1.0,0.9286,0.3846,0.1429,1.0,58.7637,明显轮播特征,48.0,疑似动态源,0
Shopping NT (720p),https://live.shoppingntmall.com/live/10011.m3u8,ShoppingNT.kr@SD,,,,https://i.imgur.com/BgbJp5X.png,Shop,1280x720,iptv-org-all.txt,3200,200,成功,h264,1280x720,30.0,有音频,5.732,14,1.0,2601162217-hash-merge,13.33333333333333,6,0,0,14,14,14,0.0,14,f063b70b8b15ad1a,1,0.0714,0.0714,0.2143,0.0,0.0714,1.0,12.5,无轮播特征,22.4,动态源,0
